country,year,exports,imports,gdp,net_exports
GMB,2014,268476270.62752,447782687.938613,1229461721.40861,-179306417.31109297
GMB,2015,214593792.981957,399003138.553314,1378176608.93204,-184409345.57135698
GMB,2016,189367460.895985,376466241.48816,1484578885.97132,-187098780.592175
GMB,2017,278118327.12068,560621586.315183,1504909462.69521,-282503259.19450307
GMB,2018,372362228.927732,710441023.977908,1670671327.81651,-338078795.050176
GMB,2019,365730558.072245,649852994.642033,1813609692.49994,-284122436.569788
GMB,2020,174106925.873846,684780894.441072,1812170891.19069,-510673968.567226
GMB,2021,133283633.187106,714636609.68729,2014158842.14596,-581352976.5001839
GMB,2022,188942455.877392,797057189.779501,2204734527.88096,-608114733.9021089
GMB,2023,230134389.546754,786679343.405472,2396111021.64149,-556544953.858718
GNB,1970,8186671.4504523,61787301.2346174,204670550.76064,-53600629.7841651
GNB,1971,8489510.86613354,70053790.2396084,204167296.856603,-61564279.373474866
GNB,1972,9930095.34563256,81231847.3727023,227986203.29754,-71301752.02706975
GNB,1973,14078894.9152542,94620359.3220339,232331281.355932,-80541464.40677969
GNB,1974,12885646.3815789,100778080.592105,256769730.263158,-87892434.21052611
GNB,1975,14689462.9691544,73510151.8340797,283311996.82299,-58820688.864925295
GNB,1976,15403961.6867785,81613742.3764043,292152321.493146,-66209780.6896258
GNB,1977,27808006.9792604,97438673.1607147,298871674.860041,-69630666.1814543
GNB,1978,24664099.4236311,114964909.221902,318876550.432277,-90300809.7982709
GNB,1979,22408816.6986539,127960926.678938,308143183.311819,-105552109.9802841
GNB,1980,36495542.1685176,120357480.409398,287648258.258297,-83861938.2408804
GNB,1981,45022336.3636364,143671069.69697,402230865.151515,-98648733.33333358
GNB,1982,33735283.2437526,177643598.569734,430284021.883771,-143908315.3259814
GNB,1983,25552411.3669156,137150951.69072,425225176.812165,-111598540.3238044
GNB,1984,48241735.8055713,184603087.440839,359980490.728569,-136361351.63526767
GNB,1985,36490902.8420443,215810079.71439,373959151.148591,-179319176.87234572
GNB,1986,17722485.0023776,107769545.315168,338524232.567315,-90047060.3127904
GNB,1987,51366733.4951294,176040265.214657,451893374.95907,-124673531.7195276
GNB,1988,53186611.9077506,218751358.654109,427514321.528126,-165564746.7463584
GNB,1989,49261011.2220152,255923316.666299,554072302.828333,-206662305.44428378
GNB,1990,63012779.6312043,234868168.908772,634187269.235013,-171855389.27756768
GNB,1991,66730021.3373414,252622654.180502,668470890.785147,-185892632.8431606
GNB,1992,28841802.6240302,294812870.047134,588309271.28603,-265971067.42310378
GNB,1993,54616172.6610542,201463749.353669,615779518.807114,-146847576.6926148
GNB,1994,100783590.449963,210145614.160691,612502084.797565,-109362023.71072799
GNB,1995,77026117.1899923,232014208.433274,660195402.013602,-154988091.24328172
GNB,1996,73982892.4570851,223794349.406647,702965147.568054,-149811456.9495619
GNB,1997,34228134.5542318,450889050.076796,698107222.422492,-416660915.5225642
GNB,1998,24267138.614847,232838608.206578,591034143.426384,-208571469.59173098
GNB,1999,48255104.9692943,236210533.846809,579365780.135134,-187955428.8775147
GNB,2000,51238035.5874262,155147246.677574,391345597.488269,-103909211.09014781
GNB,2001,41587831.1621061,154745696.338506,412610871.509121,-113157865.17639992
GNB,2002,53471573.2038363,131725861.124456,466773711.235579,-78254287.9206197
GNB,2003,66055955.2130173,144502968.875051,553614800.145707,-78447013.66203369
GNB,2004,75293449.9137358,176158114.270051,582169841.298304,-100864664.3563152
GNB,2005,86771562.6921218,206144981.146558,639776040.688424,-119373418.45443618
GNB,2006,65874890.2295901,243647960.224003,634781901.251494,-177773069.9944129
GNB,2007,83754002.6797694,264542674.362946,753162998.015113,-180788671.6831766
GNB,2008,112096348.888004,317927199.921491,952667544.037289,-205830851.03348702
GNB,2009,99060618.5874728,289014701.572809,890167833.369849,-189954082.98533618
GNB,2010,118824731.843798,290261362.812651,940112538.936436,-171436630.968853
GNB,2011,223293310.77986,339246835.915443,1157074319.19388,-115953525.13558301
GNB,2012,148143182.78035,314942121.2356,1049412177.11413,-166798938.45525
GNB,2013,146638162.048894,296762928.290871,1109682824.13594,-150124766.24197704
GNB,2014,189520128.440422,342568005.420801,1135250721.0374,-153047876.980379
GNB,2015,288634342.955778,337921256.76106,1152384166.79638,-49286913.805282
GNB,2016,296013057.520557,380070647.828742,1245074264.10396,-84057590.30818504
GNB,2017,390049715.257766,446570198.314236,1469978606.12143,-56520483.05646998
GNB,2018,393523433.720411,456325855.803729,1554133593.91699,-62802422.083317995
GNB,2019,291805404.244893,505406099.953271,1588638853.59328,-213600695.70837796
GNB,2020,263738170.631859,467445347.285676,1646400349.84867,-203707176.653817
GNB,2021,334639738.369748,520333703.811786,1853796455.89489,-185693965.442038
GNB,2022,273823396.615999,577090824.275613,1796608530.82267,-303267427.65961397
GNB,2023,284377847.724849,576621237.705969,2048348108.35852,-292243389.98112
GNQ,1962,,,37253333.3333333,
GNQ,1963,,,44266666.6666667,
GNQ,1964,,,51915000.0,
GNQ,1965,,,64748333.3333333,
GNQ,1966,,,69110000.0,
GNQ,1967,,,72317446.9327193,
GNQ,1968,,,67514285.7142857,
GNQ,1969,,,67225714.2857143,
GNQ,1970,,,66331428.5714286,
GNQ,1971,,,64946954.756798,
GNQ,1972,,,65429198.238708,
GNQ,1973,,,81203226.9138345,
GNQ,1974,,,94159862.7073691,
GNQ,1975,,,104295643.388437,
GNQ,1976,,,103653049.93797,
GNQ,1977,,,103987520.075827,
GNQ,1980,,,50642880.7737503,
GNQ,1981,,,36731422.8456914,
GNQ,1982,,,44294647.733479,
GNQ,1983,,,44442456.94764,
GNQ,1984,,,50320914.4065688,
GNQ,1985,,,62118569.9654481,
GNQ,1986,,,76407395.8727542,
GNQ,1987,,,93345859.52973,
GNQ,1988,,,100534656.881732,
GNQ,1989,,,88265974.861049,
GNQ,1990,,,112119411.489965,
GNQ,1991,,,110906028.536862,
GNQ,1992,,,134707183.84662,
GNQ,1993,,,136047906.245408,
GNQ,1994,,,100807002.540195,
GNQ,1995,,,141853360.867855,
GNQ,1996,,,232463022.802961,
GNQ,1997,,,442337870.69437,
GNQ,1998,,,370687634.425712,
GNQ,1999,,,621117885.668503,
GNQ,2000,,,1045998496.43872,
GNQ,2001,,,1461139022.02954,
GNQ,2002,,,1806742742.27311,
GNQ,2003,,,2484745935.09329,
GNQ,2004,,,4410764338.66733,
GNQ,2005,7183409023.02907,3583355427.56045,8217369092.65224,3600053595.46862
GNQ,2006,8303800358.81345,3652042752.38717,10086528698.8604,4651757606.42628
GNQ,2007,11584326308.4361,5942729602.80161,13071718758.7373,5641596705.63449
GNQ,2008,17621714169.082,7794030128.71889,19749893536.3204,9827684040.36311
GNQ,2009,11171995036.7048,7193785588.44253,15027795173.2187,3978209448.26227
GNQ,2010,13991011076.0339,9610804662.07993,16314443436.2903,4380206413.95397
GNQ,2011,16038364003.6332,8389598996.94222,21357343668.9447,7648765006.69098
GNQ,2012,16098337026.2265,10023358088.2508,22388344143.9131,6074978937.9757
GNQ,2013,14849114361.7473,8612715607.16961,21948834283.7856,6236398754.57769
GNQ,2014,14357208631.2116,8361396882.95868,21765453081.9826,5995811748.252919
GNQ,2015,7470701298.60658,5566862109.01057,13185496881.0174,1903839189.5960102
GNQ,2016,5779217937.37982,4629853195.02921,11240808847.8878,1149364742.3506098
GNQ,2017,7181836773.61884,5315346803.4256,12200913878.9827,1866489970.1932402
GNQ,2018,7807722846.25857,5766764651.86857,13097012133.6159,2040958194.3899994
GNQ,2019,5810566663.64454,4971586017.96072,11364133549.7478,838980645.6838198
GNQ,2020,4041173655.70763,3668867869.71132,9893816007.7398,372305785.99631023
GNQ,2021,5512726595.33217,3889425323.4954,12215878032.7166,1623301271.8367696
GNQ,2022,7249945760.76341,3948328171.97339,13687643435.6249,3301617588.7900195
GNQ,2023,4515830508.85739,3064765428.87277,12337550583.754,1451065079.9846206
KEN,1960,246049901.580039,266419907.432037,791265459.493816,-20370005.851998
KEN,1961,259433896.226442,246847901.260839,792959472.816211,12585994.965603024
KEN,1962,278123874.75045,261519895.392042,868111400.75544,16603979.358408004
KEN,1963,296813881.274448,268365892.653643,926589349.36426,28447988.620804965
KEN,1964,333479880.608048,291759883.296047,998759334.496266,41719997.31200105
KEN,1965,313319874.67205,306319877.472049,997919320.832272,6999997.200001001
KEN,1966,377439849.02406,359519856.192058,1164519674.19213,17919992.832001984
KEN,1967,350839859.664056,362039855.184058,1232559506.9762,-11199995.520002007
KEN,1968,397879840.848064,396479841.408063,1353295458.68182,1399999.440001011
KEN,1969,430639827.744069,409639836.144066,1458379416.64823,20999991.600003004
KEN,1970,478239808.704077,491679803.328079,1603447358.62106,-13439994.62400198
KEN,1971,509319796.272081,625800029.679988,1778391288.64348,-116480233.40790701
KEN,1972,560279775.88809,605359757.856097,2107279157.08834,-45079981.96800697
KEN,1973,687311674.926213,719305941.045468,2509001324.34591,-31994266.119254947
KEN,1974,1000159879.93605,1214639514.14419,2969958812.01648,-214479634.20814002
KEN,1975,972056842.302797,1124851546.18706,3259345083.26283,-152794703.88426316
KEN,1976,1127505379.67252,1103363094.58005,3474542391.69992,24142285.09246993
KEN,1977,1571183973.63349,1419913415.72907,4494378764.32011,151270557.90442014
KEN,1978,1534663245.43628,2051910223.62328,5303735110.55151,-517246978.18700004
KEN,1979,1605552359.10649,1970754653.75411,6234391113.46434,-365202294.6476202
KEN,1980,2144500670.93996,2608236153.61715,7265315820.20777,-463735482.6771898
KEN,1981,2087870038.76652,2318209962.5775,6854491705.88377,-230339923.81097984
KEN,1982,1714496080.27595,2029695252.61334,6431579356.95926,-315199172.33738995
KEN,1983,1551597920.80797,1686897646.60181,5979198313.76093,-135299725.79383993
KEN,1984,1656202769.90053,1984603543.46073,6191437070.18411,-328400773.5602
KEN,1985,1552098192.82567,1849498186.99563,6135034213.78998,-297399994.16996
KEN,1986,1871195153.972,2163994299.92169,7239126568.14092,-292799145.9496901
KEN,1987,1698200922.88477,2104101026.02985,7970820369.2949,-405900103.1450801
KEN,1988,1869200100.29808,2306399997.74611,8355380879.12955,-437199897.44803
KEN,1989,1907852203.6273,2495151393.36473,8283114514.17081,-587299189.7374299
KEN,1990,2202462429.57653,2685575018.06586,8572359038.16958,-483112588.4893298
KEN,1991,2204295625.6841,2327744590.30211,8151488783.19064,-123448964.61801004
KEN,1992,2155745830.13793,2189413217.61826,8209120763.04955,-33667387.48032999
KEN,1993,2237653803.57724,1953010595.46338,5751786642.55871,284643208.1138599
KEN,1994,2647694302.86844,2446514204.35919,7148148564.04239,201180098.50925016
KEN,1995,2948349668.95576,3541999889.4416,9046320255.40507,-593650220.4858398
KEN,1996,3035630589.84275,3868109121.22057,12045865396.1323,-832478531.37782
KEN,1997,2975493106.44812,4114510959.82993,13115764358.2846,-1139017853.3818097
KEN,1998,2842655387.82143,4048921325.8303,14093998843.7334,-1206265938.0088696
KEN,1999,2686591710.17261,3528289113.00604,12896010459.3711,-841697402.8334303
KEN,2000,2742776491.17351,4030324231.8906,12705350097.8044,-1287547740.7170901
KEN,2001,2977896209.54367,4287364071.68251,12986007425.8781,-1309467862.1388397
KEN,2002,3273519932.44574,3980437856.70706,13147736898.5176,-706917924.2613196
KEN,2003,3590023638.48266,4478129486.20869,14904517649.8476,-888105847.7260299
KEN,2004,4283010819.23566,5290013363.00645,16095337093.8366,-1007002543.7707896
KEN,2005,5341992293.23186,6739990276.37266,18737895512.7378,-1397997983.1407995
KEN,2006,5935978411.34572,8329126840.20927,25825512284.2891,-2393148428.863549
KEN,2007,7004914019.51347,10218887779.7188,31958195182.2406,-3213973760.20533
KEN,2008,8138887724.37561,12529038544.1046,35895153327.8497,-4390150819.728991
KEN,2009,7950667080.35991,11505843417.1062,42347217912.9176,-3555176336.7462893
KEN,2010,9137589275.76174,13744246852.6306,45405615063.7551,-4606657576.86886
KEN,2011,10100126369.8085,17272679878.803,46869473150.61,-7172553508.994501
KEN,2012,11203175900.4378,17910885230.4782,56396704671.5777,-6707709330.0404
KEN,2013,10972694027.1005,18299434694.9316,61671440407.8387,-7326740667.831099
KEN,2014,11248585737.7214,20279300677.8132,68285796514.2896,-9030714940.091803
KEN,2015,10608335822.9326,17669406544.8353,70120446896.8359,-7061070721.9027
KEN,2016,9912815673.9736,16171498982.4724,74815144163.8931,-6258683308.4988
KEN,2017,10448711418.2037,19080378151.0309,82036510877.2599,-8631666732.8272
KEN,2018,11564075006.3765,20167352977.161,92202979985.2863,-8603277970.7845
KEN,2019,11471243360.3894,20408407783.966,100378436207.371,-8937164423.5766
KEN,2020,9705264724.22278,17711641004.4154,100657505750.545,-8006376280.192621
KEN,2021,11814617095.3331,22000771321.9426,109703658904.994,-10186154226.6095
KEN,2022,13953584184.4928,24605579816.5831,114448978152.637,-10651995632.0903
KEN,2023,12625503423.8139,22046326203.1859,108038588970.595,-9420822779.372002
LBR,1960,,,190495600.0,
LBR,1961,,,183920900.0,
LBR,1962,,,191861800.0,
LBR,1963,,,200229600.0,
LBR,1964,,,218929100.0,
LBR,1965,,,229260800.0,
LBR,1966,,,244459500.0,
LBR,1967,,,261024300.0,
LBR,1968,,,276820700.0,
LBR,1969,,,306961800.0,
LBR,1970,,,323099700.0,
LBR,1971,,,341543100.0,
LBR,1972,,,368098000.0,
LBR,1973,,,386968300.0,
LBR,1974,,,486955000.0,
LBR,1975,,,577549300.0,
LBR,1976,,,596675700.0,
LBR,1977,,,673010600.0,
LBR,1978,,,717240400.0,
LBR,1979,,,814067900.0,
LBR,1980,,,854711500.0,
LBR,1981,,,846514500.0,
LBR,1982,,,863933200.0,
LBR,1983,,,823374900.0,
LBR,1984,,,848478300.0,
LBR,1985,,,851296100.0,
LBR,1986,,,840964400.0,
LBR,1987,,,972800000.0,
LBR,1988,,,1038300000.0,
LBR,1989,,,786300000.0,
LBR,1990,,,384400000.0,
LBR,1991,,,348000000.0,
LBR,1992,,,223500000.0,
LBR,1993,,,160400000.0,
LBR,1994,,,132200000.0,
LBR,1995,,,134800000.0,
LBR,1996,,,159400000.0,
LBR,1997,,,295900000.0,
LBR,1998,,,359600000.0,
LBR,1999,,,441800000.0,
LBR,2000,,,874000000.0,
LBR,2001,,,906000000.0,
LBR,2002,,,927000000.0,
LBR,2003,,,748000000.0,
LBR,2004,,,897000000.0,
LBR,2005,,,949000000.0,
LBR,2006,,,1119000000.0,
LBR,2007,,,1373000000.0,
LBR,2008,,,1726000000.0,
LBR,2009,,,1768000000.0,
LBR,2010,,,1998000000.0,
LBR,2011,,,2398000000.0,
LBR,2012,,,2791614000.0,
LBR,2013,,,3177198100.0,
LBR,2014,,,3225652000.0,
LBR,2015,,,3227075700.0,
LBR,2016,,,3398419600.0,
LBR,2017,,,3390703400.0,
LBR,2018,,,3422754800.0,
LBR,2019,,,3319596500.0,
LBR,2020,,,3176126300.0,
LBR,2021,,,3513049500.0,
LBR,2022,,,4001047000.0,
LBR,2023,,,4240000000.0,
LSO,1960,4059998.37600065,13299994.6800021,34579986.1680055,-9239996.30400145
LSO,1961,4479998.20800072,16239993.5040026,35699985.7200057,-11759995.296001881
LSO,1962,6019997.59200096,20019991.9920032,41859983.2560067,-13999994.400002237
LSO,1963,6999997.20000112,23939990.4240038,47039981.1840075,-16939993.224002678
LSO,1964,7979996.80800128,25759989.6960041,51939979.2240083,-17779992.88800282
LSO,1965,8539996.58400137,29259988.2960047,54879978.0480088,-20719991.71200333
LSO,1966,6159997.53600099,32059987.1760051,56699977.3200091,-25899989.64000411
LSO,1967,7139997.14400114,33599986.5600054,59261976.2952095,-26459989.416004255
LSO,1968,7419997.03200119,33879986.4480054,61445975.4216098,-26459989.41600421
LSO,1969,8959996.41600143,34019986.3920054,65967973.6128106,-25059989.976003967
LSO,1970,8399996.64000134,33599986.5600054,68739972.504011,-25199989.920004055
LSO,1971,9787239.39727383,41945311.7026021,76480285.0044113,-32158072.305328272
LSO,1972,13008553.1236788,55936778.4318189,80913200.4292822,-42928225.3081401
LSO,1973,17292087.8610984,82137417.3402175,121188715.759865,-64845329.4791191
LSO,1974,20604082.2573833,116265892.738091,150851316.52727,-95661810.4807077
LSO,1975,21636006.642254,155508797.741201,149558895.914581,-133872791.09894702
LSO,1976,26450006.6125017,204700051.175013,147660036.915009,-178250044.5625113
LSO,1977,23000005.7500014,217350054.337514,193315048.328762,-194350048.5875126
LSO,1978,46000011.5000029,241500060.375015,266570066.642517,-195500048.8750121
LSO,1979,64131264.8229324,358660036.602326,290134592.523007,-294528771.77939355
LSO,1980,90648328.141812,475069141.819695,431542536.663782,-384420813.677883
LSO,1981,83760683.7606838,508034188.034188,434188034.188034,-424273504.27350414
LSO,1982,,,348741683.673845,
LSO,1983,,,386699308.859169,
LSO,1984,,,333163670.280225,
LSO,1985,,,268629925.852805,
LSO,1986,,,318858422.989262,
LSO,1987,,,402768324.481971,
LSO,1988,,,470395800.600668,
LSO,1989,,,495409232.627579,
LSO,1990,,,596410263.743849,
LSO,1991,,,704325366.718393,
LSO,1992,,,831029861.704746,
LSO,1993,,,835582062.476169,
LSO,1994,,,878250945.280469,
LSO,1995,,,1001894000.27846,
LSO,1996,,,946112492.844847,
LSO,1997,,,998004258.715675,
LSO,1998,,,928460893.108965,
LSO,1999,,,912773681.050642,
LSO,2000,,,887291687.920796,
LSO,2001,,,825706961.238689,
LSO,2002,,,775777238.55814,
LSO,2003,,,1157825434.78971,
LSO,2004,,,1511236655.52047,
LSO,2005,,,1682343527.49221,
LSO,2006,,,1800092563.75462,
LSO,2007,895714317.143257,1880626511.18856,1682131784.51365,-984912194.045303
LSO,2008,935018108.093681,1911931986.34149,1766902709.19935,-976913878.247809
LSO,2009,779282540.253496,1986907945.71516,1740894964.80511,-1207625405.4616637
LSO,2010,941418358.425094,2413002185.85207,2234754241.91918,-1471583827.4269757
